sale_id,date,product_id,product_name,category,quantity_sold
SALE0016702,2025-10-04,P00046,Antiseptic Spray 046,Pharmacy,72
SALE0016703,2025-10-05,P00046,Antiseptic Spray 046,Pharmacy,35
SALE0016704,2025-10-06,P00046,Antiseptic Spray 046,Pharmacy,51
SALE0016705,2025-10-07,P00046,Antiseptic Spray 046,Pharmacy,56
SALE0016706,2025-10-08,P00046,Antiseptic Spray 046,Pharmacy,50
SALE0016707,2025-10-09,P00046,Antiseptic Spray 046,Pharmacy,76
SALE0016708,2025-10-10,P00046,Antiseptic Spray 046,Pharmacy,21
SALE0016709,2025-10-11,P00046,Antiseptic Spray 046,Pharmacy,40
SALE0016710,2025-10-12,P00046,Antiseptic Spray 046,Pharmacy,52
SALE0016711,2025-10-13,P00046,Antiseptic Spray 046,Pharmacy,76
SALE0016712,2025-10-14,P00046,Antiseptic Spray 046,Pharmacy,26
SALE0016713,2025-10-15,P00046,Antiseptic Spray 046,Pharmacy,44
SALE0016714,2025-10-16,P00046,Antiseptic Spray 046,Pharmacy,68
SALE0016715,2025-10-17,P00046,Antiseptic Spray 046,Pharmacy,29
SALE0016716,2025-10-18,P00046,Antiseptic Spray 046,Pharmacy,59
SALE0016717,2025-10-19,P00046,Antiseptic Spray 046,Pharmacy,40
SALE0016718,2025-10-20,P00046,Antiseptic Spray 046,Pharmacy,25
SALE0016719,2025-10-21,P00046,Antiseptic Spray 046,Pharmacy,53
SALE0016720,2025-10-22,P00046,Antiseptic Spray 046,Pharmacy,51
SALE0016721,2025-10-23,P00046,Antiseptic Spray 046,Pharmacy,49
SALE0016722,2025-10-24,P00046,Antiseptic Spray 046,Pharmacy,58
SALE0016723,2025-10-25,P00046,Antiseptic Spray 046,Pharmacy,77
SALE0016724,2025-10-26,P00046,Antiseptic Spray 046,Pharmacy,77
SALE0016725,2025-10-27,P00046,Antiseptic Spray 046,Pharmacy,80
SALE0016726,2025-10-28,P00046,Antiseptic Spray 046,Pharmacy,66
SALE0016727,2025-10-29,P00046,Antiseptic Spray 046,Pharmacy,37
SALE0016728,2025-10-30,P00046,Antiseptic Spray 046,Pharmacy,24
SALE0016729,2025-10-31,P00046,Antiseptic Spray 046,Pharmacy,48
SALE0016730,2025-11-01,P00046,Antiseptic Spray 046,Pharmacy,44
SALE0016731,2025-11-02,P00046,Antiseptic Spray 046,Pharmacy,69
SALE0016732,2025-11-03,P00046,Antiseptic Spray 046,Pharmacy,32
SALE0016733,2025-11-04,P00046,Antiseptic Spray 046,Pharmacy,70
SALE0016734,2025-11-05,P00046,Antiseptic Spray 046,Pharmacy,69
SALE0016735,2025-11-06,P00046,Antiseptic Spray 046,Pharmacy,37
SALE0016736,2025-11-07,P00046,Antiseptic Spray 046,Pharmacy,65
SALE0016737,2025-11-08,P00046,Antiseptic Spray 046,Pharmacy,29
SALE0016738,2025-11-09,P00046,Antiseptic Spray 046,Pharmacy,43
SALE0016739,2025-11-10,P00046,Antiseptic Spray 046,Pharmacy,74
SALE0016740,2025-11-11,P00046,Antiseptic Spray 046,Pharmacy,69
SALE0016741,2025-11-12,P00046,Antiseptic Spray 046,Pharmacy,23
SALE0016742,2025-11-13,P00046,Antiseptic Spray 046,Pharmacy,50
SALE0016743,2025-11-14,P00046,Antiseptic Spray 046,Pharmacy,35
SALE0016744,2025-11-15,P00046,Antiseptic Spray 046,Pharmacy,34
SALE0016745,2025-11-16,P00046,Antiseptic Spray 046,Pharmacy,60
SALE0016746,2025-11-17,P00046,Antiseptic Spray 046,Pharmacy,20
SALE0016747,2025-11-18,P00046,Antiseptic Spray 046,Pharmacy,40
SALE0016748,2025-11-19,P00046,Antiseptic Spray 046,Pharmacy,42
SALE0016749,2025-11-20,P00046,Antiseptic Spray 046,Pharmacy,72
SALE0016750,2025-11-21,P00046,Antiseptic Spray 046,Pharmacy,59
SALE0016751,2025-11-22,P00046,Antiseptic Spray 046,Pharmacy,50
SALE0016752,2025-11-23,P00046,Antiseptic Spray 046,Pharmacy,55
SALE0016753,2025-11-24,P00046,Antiseptic Spray 046,Pharmacy,29
SALE0016754,2025-11-25,P00046,Antiseptic Spray 046,Pharmacy,70
SALE0016755,2025-11-26,P00046,Antiseptic Spray 046,Pharmacy,37
SALE0016756,2025-11-27,P00046,Antiseptic Spray 046,Pharmacy,40
SALE0016757,2025-11-28,P00046,Antiseptic Spray 046,Pharmacy,51
SALE0016758,2025-11-29,P00046,Antiseptic Spray 046,Pharmacy,40
SALE0016759,2025-11-30,P00046,Antiseptic Spray 046,Pharmacy,58
SALE0016760,2025-12-01,P00046,Antiseptic Spray 046,Pharmacy,76
SALE0016761,2025-12-02,P00046,Antiseptic Spray 046,Pharmacy,54
SALE0016762,2025-12-03,P00046,Antiseptic Spray 046,Pharmacy,32
SALE0016763,2025-12-04,P00046,Antiseptic Spray 046,Pharmacy,72
SALE0016764,2025-12-05,P00046,Antiseptic Spray 046,Pharmacy,71
SALE0016765,2025-12-06,P00046,Antiseptic Spray 046,Pharmacy,61
SALE0016766,2025-12-07,P00046,Antiseptic Spray 046,Pharmacy,32
SALE0016767,2025-12-08,P00046,Antiseptic Spray 046,Pharmacy,79
SALE0016768,2025-12-09,P00046,Antiseptic Spray 046,Pharmacy,58
SALE0016769,2025-12-10,P00046,Antiseptic Spray 046,Pharmacy,58
SALE0016770,2025-12-11,P00046,Antiseptic Spray 046,Pharmacy,27
SALE0016771,2025-12-12,P00046,Antiseptic Spray 046,Pharmacy,38
SALE0016772,2025-12-13,P00046,Antiseptic Spray 046,Pharmacy,66
SALE0016773,2025-12-14,P00046,Antiseptic Spray 046,Pharmacy,23
SALE0016774,2025-12-15,P00046,Antiseptic Spray 046,Pharmacy,67
SALE0016775,2025-12-16,P00046,Antiseptic Spray 046,Pharmacy,76
SALE0016776,2025-12-17,P00046,Antiseptic Spray 046,Pharmacy,32
SALE0016777,2025-12-18,P00046,Antiseptic Spray 046,Pharmacy,53
SALE0016778,2025-12-19,P00046,Antiseptic Spray 046,Pharmacy,71
SALE0016779,2025-12-20,P00046,Antiseptic Spray 046,Pharmacy,52
SALE0016780,2025-12-21,P00046,Antiseptic Spray 046,Pharmacy,38
SALE0016781,2025-12-22,P00046,Antiseptic Spray 046,Pharmacy,35
SALE0016782,2025-12-23,P00046,Antiseptic Spray 046,Pharmacy,70
SALE0016783,2025-12-24,P00046,Antiseptic Spray 046,Pharmacy,44
SALE0016784,2025-12-25,P00046,Antiseptic Spray 046,Pharmacy,47
SALE0016785,2025-12-26,P00046,Antiseptic Spray 046,Pharmacy,64
SALE0016786,2025-12-27,P00046,Antiseptic Spray 046,Pharmacy,72
SALE0016787,2025-12-28,P00046,Antiseptic Spray 046,Pharmacy,74
SALE0016788,2025-12-29,P00046,Antiseptic Spray 046,Pharmacy,20
SALE0016789,2025-12-30,P00046,Antiseptic Spray 046,Pharmacy,39
SALE0016790,2025-12-31,P00046,Antiseptic Spray 046,Pharmacy,36
SALE0016791,2025-01-01,P00047,Basmati Rice 047,Grocery,66
SALE0016792,2025-01-02,P00047,Basmati Rice 047,Grocery,58
SALE0016793,2025-01-03,P00047,Basmati Rice 047,Grocery,77
SALE0016794,2025-01-04,P00047,Basmati Rice 047,Grocery,43
SALE0016795,2025-01-05,P00047,Basmati Rice 047,Grocery,43
SALE0016796,2025-01-06,P00047,Basmati Rice 047,Grocery,93
SALE0016797,2025-01-07,P00047,Basmati Rice 047,Grocery,50
SALE0016798,2025-01-08,P00047,Basmati Rice 047,Grocery,87
SALE0016799,2025-01-09,P00047,Basmati Rice 047,Grocery,99
SALE0016800,2025-01-10,P00047,Basmati Rice 047,Grocery,58
SALE0016801,2025-01-11,P00047,Basmati Rice 047,Grocery,97
SALE0016802,2025-01-12,P00047,Basmati Rice 047,Grocery,120
SALE0016803,2025-01-13,P00047,Basmati Rice 047,Grocery,88
SALE0016804,2025-01-14,P00047,Basmati Rice 047,Grocery,111
SALE0016805,2025-01-15,P00047,Basmati Rice 047,Grocery,60
SALE0016806,2025-01-16,P00047,Basmati Rice 047,Grocery,116
SALE0016807,2025-01-17,P00047,Basmati Rice 047,Grocery,96
SALE0016808,2025-01-18,P00047,Basmati Rice 047,Grocery,80
SALE0016809,2025-01-19,P00047,Basmati Rice 047,Grocery,53
SALE0016810,2025-01-20,P00047,Basmati Rice 047,Grocery,75
SALE0016811,2025-01-21,P00047,Basmati Rice 047,Grocery,98
SALE0016812,2025-01-22,P00047,Basmati Rice 047,Grocery,75
SALE0016813,2025-01-23,P00047,Basmati Rice 047,Grocery,65
SALE0016814,2025-01-24,P00047,Basmati Rice 047,Grocery,117
SALE0016815,2025-01-25,P00047,Basmati Rice 047,Grocery,98
SALE0016816,2025-01-26,P00047,Basmati Rice 047,Grocery,76
SALE0016817,2025-01-27,P00047,Basmati Rice 047,Grocery,60
SALE0016818,2025-01-28,P00047,Basmati Rice 047,Grocery,115
SALE0016819,2025-01-29,P00047,Basmati Rice 047,Grocery,56
SALE0016820,2025-01-30,P00047,Basmati Rice 047,Grocery,81
SALE0016821,2025-01-31,P00047,Basmati Rice 047,Grocery,42
SALE0016822,2025-02-01,P00047,Basmati Rice 047,Grocery,55
SALE0016823,2025-02-02,P00047,Basmati Rice 047,Grocery,46
SALE0016824,2025-02-03,P00047,Basmati Rice 047,Grocery,81
SALE0016825,2025-02-04,P00047,Basmati Rice 047,Grocery,110
SALE0016826,2025-02-05,P00047,Basmati Rice 047,Grocery,101
SALE0016827,2025-02-06,P00047,Basmati Rice 047,Grocery,87
SALE0016828,2025-02-07,P00047,Basmati Rice 047,Grocery,58
SALE0016829,2025-02-08,P00047,Basmati Rice 047,Grocery,80
SALE0016830,2025-02-09,P00047,Basmati Rice 047,Grocery,88
SALE0016831,2025-02-10,P00047,Basmati Rice 047,Grocery,110
SALE0016832,2025-02-11,P00047,Basmati Rice 047,Grocery,43
SALE0016833,2025-02-12,P00047,Basmati Rice 047,Grocery,120
SALE0016834,2025-02-13,P00047,Basmati Rice 047,Grocery,95
SALE0016835,2025-02-14,P00047,Basmati Rice 047,Grocery,81
SALE0016836,2025-02-15,P00047,Basmati Rice 047,Grocery,90
SALE0016837,2025-02-16,P00047,Basmati Rice 047,Grocery,62
SALE0016838,2025-02-17,P00047,Basmati Rice 047,Grocery,81
SALE0016839,2025-02-18,P00047,Basmati Rice 047,Grocery,118
SALE0016840,2025-02-19,P00047,Basmati Rice 047,Grocery,44
SALE0016841,2025-02-20,P00047,Basmati Rice 047,Grocery,76
SALE0016842,2025-02-21,P00047,Basmati Rice 047,Grocery,81
SALE0016843,2025-02-22,P00047,Basmati Rice 047,Grocery,112
SALE0016844,2025-02-23,P00047,Basmati Rice 047,Grocery,112
SALE0016845,2025-02-24,P00047,Basmati Rice 047,Grocery,45
SALE0016846,2025-02-25,P00047,Basmati Rice 047,Grocery,105
SALE0016847,2025-02-26,P00047,Basmati Rice 047,Grocery,47
SALE0016848,2025-02-27,P00047,Basmati Rice 047,Grocery,56
SALE0016849,2025-02-28,P00047,Basmati Rice 047,Grocery,103
SALE0016850,2025-03-01,P00047,Basmati Rice 047,Grocery,48
SALE0016851,2025-03-02,P00047,Basmati Rice 047,Grocery,48
SALE0016852,2025-03-03,P00047,Basmati Rice 047,Grocery,57
SALE0016853,2025-03-04,P00047,Basmati Rice 047,Grocery,59
SALE0016854,2025-03-05,P00047,Basmati Rice 047,Grocery,53
SALE0016855,2025-03-06,P00047,Basmati Rice 047,Grocery,106
SALE0016856,2025-03-07,P00047,Basmati Rice 047,Grocery,60
SALE0016857,2025-03-08,P00047,Basmati Rice 047,Grocery,70
SALE0016858,2025-03-09,P00047,Basmati Rice 047,Grocery,51
SALE0016859,2025-03-10,P00047,Basmati Rice 047,Grocery,86
SALE0016860,2025-03-11,P00047,Basmati Rice 047,Grocery,85
SALE0016861,2025-03-12,P00047,Basmati Rice 047,Grocery,83
SALE0016862,2025-03-13,P00047,Basmati Rice 047,Grocery,50
SALE0016863,2025-03-14,P00047,Basmati Rice 047,Grocery,92
SALE0016864,2025-03-15,P00047,Basmati Rice 047,Grocery,83
SALE0016865,2025-03-16,P00047,Basmati Rice 047,Grocery,48
SALE0016866,2025-03-17,P00047,Basmati Rice 047,Grocery,103
SALE0016867,2025-03-18,P00047,Basmati Rice 047,Grocery,91
SALE0016868,2025-03-19,P00047,Basmati Rice 047,Grocery,109
SALE0016869,2025-03-20,P00047,Basmati Rice 047,Grocery,47
SALE0016870,2025-03-21,P00047,Basmati Rice 047,Grocery,107
SALE0016871,2025-03-22,P00047,Basmati Rice 047,Grocery,93
SALE0016872,2025-03-23,P00047,Basmati Rice 047,Grocery,90
SALE0016873,2025-03-24,P00047,Basmati Rice 047,Grocery,59
SALE0016874,2025-03-25,P00047,Basmati Rice 047,Grocery,110
SALE0016875,2025-03-26,P00047,Basmati Rice 047,Grocery,51
SALE0016876,2025-03-27,P00047,Basmati Rice 047,Grocery,66
SALE0016877,2025-03-28,P00047,Basmati Rice 047,Grocery,97
SALE0016878,2025-03-29,P00047,Basmati Rice 047,Grocery,60
SALE0016879,2025-03-30,P00047,Basmati Rice 047,Grocery,54
SALE0016880,2025-03-31,P00047,Basmati Rice 047,Grocery,73
SALE0016881,2025-04-01,P00047,Basmati Rice 047,Grocery,69
SALE0016882,2025-04-02,P00047,Basmati Rice 047,Grocery,70
SALE0016883,2025-04-03,P00047,Basmati Rice 047,Grocery,47
SALE0016884,2025-04-04,P00047,Basmati Rice 047,Grocery,111
SALE0016885,2025-04-05,P00047,Basmati Rice 047,Grocery,43
SALE0016886,2025-04-06,P00047,Basmati Rice 047,Grocery,46
SALE0016887,2025-04-07,P00047,Basmati Rice 047,Grocery,68
SALE0016888,2025-04-08,P00047,Basmati Rice 047,Grocery,101
SALE0016889,2025-04-09,P00047,Basmati Rice 047,Grocery,45
SALE0016890,2025-04-10,P00047,Basmati Rice 047,Grocery,45
SALE0016891,2025-04-11,P00047,Basmati Rice 047,Grocery,68
SALE0016892,2025-04-12,P00047,Basmati Rice 047,Grocery,69
SALE0016893,2025-04-13,P00047,Basmati Rice 047,Grocery,59
SALE0016894,2025-04-14,P00047,Basmati Rice 047,Grocery,57
SALE0016895,2025-04-15,P00047,Basmati Rice 047,Grocery,104
SALE0016896,2025-04-16,P00047,Basmati Rice 047,Grocery,80
SALE0016897,2025-04-17,P00047,Basmati Rice 047,Grocery,81
SALE0016898,2025-04-18,P00047,Basmati Rice 047,Grocery,89
SALE0016899,2025-04-19,P00047,Basmati Rice 047,Grocery,90
SALE0016900,2025-04-20,P00047,Basmati Rice 047,Grocery,42
SALE0016901,2025-04-21,P00047,Basmati Rice 047,Grocery,105
SALE0016902,2025-04-22,P00047,Basmati Rice 047,Grocery,77
SALE0016903,2025-04-23,P00047,Basmati Rice 047,Grocery,103
SALE0016904,2025-04-24,P00047,Basmati Rice 047,Grocery,43
SALE0016905,2025-04-25,P00047,Basmati Rice 047,Grocery,93
SALE0016906,2025-04-26,P00047,Basmati Rice 047,Grocery,110
SALE0016907,2025-04-27,P00047,Basmati Rice 047,Grocery,48
SALE0016908,2025-04-28,P00047,Basmati Rice 047,Grocery,45
SALE0016909,2025-04-29,P00047,Basmati Rice 047,Grocery,65
SALE0016910,2025-04-30,P00047,Basmati Rice 047,Grocery,115
SALE0016911,2025-05-01,P00047,Basmati Rice 047,Grocery,44
SALE0016912,2025-05-02,P00047,Basmati Rice 047,Grocery,66
SALE0016913,2025-05-03,P00047,Basmati Rice 047,Grocery,69
SALE0016914,2025-05-04,P00047,Basmati Rice 047,Grocery,114
SALE0016915,2025-05-05,P00047,Basmati Rice 047,Grocery,102
SALE0016916,2025-05-06,P00047,Basmati Rice 047,Grocery,40
SALE0016917,2025-05-07,P00047,Basmati Rice 047,Grocery,84
SALE0016918,2025-05-08,P00047,Basmati Rice 047,Grocery,50
SALE0016919,2025-05-09,P00047,Basmati Rice 047,Grocery,114
SALE0016920,2025-05-10,P00047,Basmati Rice 047,Grocery,87
SALE0016921,2025-05-11,P00047,Basmati Rice 047,Grocery,105
SALE0016922,2025-05-12,P00047,Basmati Rice 047,Grocery,61
SALE0016923,2025-05-13,P00047,Basmati Rice 047,Grocery,90
SALE0016924,2025-05-14,P00047,Basmati Rice 047,Grocery,67
SALE0016925,2025-05-15,P00047,Basmati Rice 047,Grocery,59
SALE0016926,2025-05-16,P00047,Basmati Rice 047,Grocery,108
SALE0016927,2025-05-17,P00047,Basmati Rice 047,Grocery,40
SALE0016928,2025-05-18,P00047,Basmati Rice 047,Grocery,120
SALE0016929,2025-05-19,P00047,Basmati Rice 047,Grocery,119
SALE0016930,2025-05-20,P00047,Basmati Rice 047,Grocery,76
SALE0016931,2025-05-21,P00047,Basmati Rice 047,Grocery,74
SALE0016932,2025-05-22,P00047,Basmati Rice 047,Grocery,111
SALE0016933,2025-05-23,P00047,Basmati Rice 047,Grocery,87
SALE0016934,2025-05-24,P00047,Basmati Rice 047,Grocery,105
SALE0016935,2025-05-25,P00047,Basmati Rice 047,Grocery,89
SALE0016936,2025-05-26,P00047,Basmati Rice 047,Grocery,60
SALE0016937,2025-05-27,P00047,Basmati Rice 047,Grocery,65
SALE0016938,2025-05-28,P00047,Basmati Rice 047,Grocery,117
SALE0016939,2025-05-29,P00047,Basmati Rice 047,Grocery,72
SALE0016940,2025-05-30,P00047,Basmati Rice 047,Grocery,82
SALE0016941,2025-05-31,P00047,Basmati Rice 047,Grocery,65
SALE0016942,2025-06-01,P00047,Basmati Rice 047,Grocery,81
SALE0016943,2025-06-02,P00047,Basmati Rice 047,Grocery,73
SALE0016944,2025-06-03,P00047,Basmati Rice 047,Grocery,90
SALE0016945,2025-06-04,P00047,Basmati Rice 047,Grocery,55
SALE0016946,2025-06-05,P00047,Basmati Rice 047,Grocery,76
SALE0016947,2025-06-06,P00047,Basmati Rice 047,Grocery,97
SALE0016948,2025-06-07,P00047,Basmati Rice 047,Grocery,43
SALE0016949,2025-06-08,P00047,Basmati Rice 047,Grocery,97
SALE0016950,2025-06-09,P00047,Basmati Rice 047,Grocery,117
SALE0016951,2025-06-10,P00047,Basmati Rice 047,Grocery,105
SALE0016952,2025-06-11,P00047,Basmati Rice 047,Grocery,91
SALE0016953,2025-06-12,P00047,Basmati Rice 047,Grocery,66
SALE0016954,2025-06-13,P00047,Basmati Rice 047,Grocery,63
SALE0016955,2025-06-14,P00047,Basmati Rice 047,Grocery,54
SALE0016956,2025-06-15,P00047,Basmati Rice 047,Grocery,45
SALE0016957,2025-06-16,P00047,Basmati Rice 047,Grocery,89
SALE0016958,2025-06-17,P00047,Basmati Rice 047,Grocery,53
SALE0016959,2025-06-18,P00047,Basmati Rice 047,Grocery,66
SALE0016960,2025-06-19,P00047,Basmati Rice 047,Grocery,65
SALE0016961,2025-06-20,P00047,Basmati Rice 047,Grocery,112
SALE0016962,2025-06-21,P00047,Basmati Rice 047,Grocery,78
SALE0016963,2025-06-22,P00047,Basmati Rice 047,Grocery,67
SALE0016964,2025-06-23,P00047,Basmati Rice 047,Grocery,115
SALE0016965,2025-06-24,P00047,Basmati Rice 047,Grocery,78
SALE0016966,2025-06-25,P00047,Basmati Rice 047,Grocery,86
SALE0016967,2025-06-26,P00047,Basmati Rice 047,Grocery,99
SALE0016968,2025-06-27,P00047,Basmati Rice 047,Grocery,46
SALE0016969,2025-06-28,P00047,Basmati Rice 047,Grocery,120
SALE0016970,2025-06-29,P00047,Basmati Rice 047,Grocery,69
SALE0016971,2025-06-30,P00047,Basmati Rice 047,Grocery,112
SALE0016972,2025-07-01,P00047,Basmati Rice 047,Grocery,72
SALE0016973,2025-07-02,P00047,Basmati Rice 047,Grocery,67
SALE0016974,2025-07-03,P00047,Basmati Rice 047,Grocery,105
SALE0016975,2025-07-04,P00047,Basmati Rice 047,Grocery,43
SALE0016976,2025-07-05,P00047,Basmati Rice 047,Grocery,79
SALE0016977,2025-07-06,P00047,Basmati Rice 047,Grocery,41
SALE0016978,2025-07-07,P00047,Basmati Rice 047,Grocery,67
SALE0016979,2025-07-08,P00047,Basmati Rice 047,Grocery,63
SALE0016980,2025-07-09,P00047,Basmati Rice 047,Grocery,82
SALE0016981,2025-07-10,P00047,Basmati Rice 047,Grocery,66
SALE0016982,2025-07-11,P00047,Basmati Rice 047,Grocery,103
SALE0016983,2025-07-12,P00047,Basmati Rice 047,Grocery,89
SALE0016984,2025-07-13,P00047,Basmati Rice 047,Grocery,81
SALE0016985,2025-07-14,P00047,Basmati Rice 047,Grocery,98
SALE0016986,2025-07-15,P00047,Basmati Rice 047,Grocery,90
SALE0016987,2025-07-16,P00047,Basmati Rice 047,Grocery,117
SALE0016988,2025-07-17,P00047,Basmati Rice 047,Grocery,61
SALE0016989,2025-07-18,P00047,Basmati Rice 047,Grocery,102
SALE0016990,2025-07-19,P00047,Basmati Rice 047,Grocery,101
SALE0016991,2025-07-20,P00047,Basmati Rice 047,Grocery,111
SALE0016992,2025-07-21,P00047,Basmati Rice 047,Grocery,116
SALE0016993,2025-07-22,P00047,Basmati Rice 047,Grocery,76
SALE0016994,2025-07-23,P00047,Basmati Rice 047,Grocery,71
SALE0016995,2025-07-24,P00047,Basmati Rice 047,Grocery,49
SALE0016996,2025-07-25,P00047,Basmati Rice 047,Grocery,118
SALE0016997,2025-07-26,P00047,Basmati Rice 047,Grocery,53
SALE0016998,2025-07-27,P00047,Basmati Rice 047,Grocery,40
SALE0016999,2025-07-28,P00047,Basmati Rice 047,Grocery,43
SALE0017000,2025-07-29,P00047,Basmati Rice 047,Grocery,119
SALE0017001,2025-07-30,P00047,Basmati Rice 047,Grocery,46
SALE0017002,2025-07-31,P00047,Basmati Rice 047,Grocery,41
SALE0017003,2025-08-01,P00047,Basmati Rice 047,Grocery,75
SALE0017004,2025-08-02,P00047,Basmati Rice 047,Grocery,40
SALE0017005,2025-08-03,P00047,Basmati Rice 047,Grocery,78
SALE0017006,2025-08-04,P00047,Basmati Rice 047,Grocery,96
SALE0017007,2025-08-05,P00047,Basmati Rice 047,Grocery,88
SALE0017008,2025-08-06,P00047,Basmati Rice 047,Grocery,112
SALE0017009,2025-08-07,P00047,Basmati Rice 047,Grocery,60
SALE0017010,2025-08-08,P00047,Basmati Rice 047,Grocery,52
SALE0017011,2025-08-09,P00047,Basmati Rice 047,Grocery,46
SALE0017012,2025-08-10,P00047,Basmati Rice 047,Grocery,87
SALE0017013,2025-08-11,P00047,Basmati Rice 047,Grocery,67
SALE0017014,2025-08-12,P00047,Basmati Rice 047,Grocery,64
SALE0017015,2025-08-13,P00047,Basmati Rice 047,Grocery,94
SALE0017016,2025-08-14,P00047,Basmati Rice 047,Grocery,87
SALE0017017,2025-08-15,P00047,Basmati Rice 047,Grocery,49
SALE0017018,2025-08-16,P00047,Basmati Rice 047,Grocery,75
SALE0017019,2025-08-17,P00047,Basmati Rice 047,Grocery,93
SALE0017020,2025-08-18,P00047,Basmati Rice 047,Grocery,42
SALE0017021,2025-08-19,P00047,Basmati Rice 047,Grocery,78
SALE0017022,2025-08-20,P00047,Basmati Rice 047,Grocery,44
SALE0017023,2025-08-21,P00047,Basmati Rice 047,Grocery,55
SALE0017024,2025-08-22,P00047,Basmati Rice 047,Grocery,78
SALE0017025,2025-08-23,P00047,Basmati Rice 047,Grocery,58
SALE0017026,2025-08-24,P00047,Basmati Rice 047,Grocery,73
SALE0017027,2025-08-25,P00047,Basmati Rice 047,Grocery,98
SALE0017028,2025-08-26,P00047,Basmati Rice 047,Grocery,66
SALE0017029,2025-08-27,P00047,Basmati Rice 047,Grocery,55
SALE0017030,2025-08-28,P00047,Basmati Rice 047,Grocery,43
SALE0017031,2025-08-29,P00047,Basmati Rice 047,Grocery,100
SALE0017032,2025-08-30,P00047,Basmati Rice 047,Grocery,62
SALE0017033,2025-08-31,P00047,Basmati Rice 047,Grocery,41
SALE0017034,2025-09-01,P00047,Basmati Rice 047,Grocery,54
SALE0017035,2025-09-02,P00047,Basmati Rice 047,Grocery,51
SALE0017036,2025-09-03,P00047,Basmati Rice 047,Grocery,70
SALE0017037,2025-09-04,P00047,Basmati Rice 047,Grocery,98
SALE0017038,2025-09-05,P00047,Basmati Rice 047,Grocery,114
SALE0017039,2025-09-06,P00047,Basmati Rice 047,Grocery,111
SALE0017040,2025-09-07,P00047,Basmati Rice 047,Grocery,74
SALE0017041,2025-09-08,P00047,Basmati Rice 047,Grocery,74
SALE0017042,2025-09-09,P00047,Basmati Rice 047,Grocery,42
SALE0017043,2025-09-10,P00047,Basmati Rice 047,Grocery,112
SALE0017044,2025-09-11,P00047,Basmati Rice 047,Grocery,101
SALE0017045,2025-09-12,P00047,Basmati Rice 047,Grocery,48
SALE0017046,2025-09-13,P00047,Basmati Rice 047,Grocery,59
SALE0017047,2025-09-14,P00047,Basmati Rice 047,Grocery,67
SALE0017048,2025-09-15,P00047,Basmati Rice 047,Grocery,48
SALE0017049,2025-09-16,P00047,Basmati Rice 047,Grocery,90
SALE0017050,2025-09-17,P00047,Basmati Rice 047,Grocery,88
SALE0017051,2025-09-18,P00047,Basmati Rice 047,Grocery,43
SALE0017052,2025-09-19,P00047,Basmati Rice 047,Grocery,44
SALE0017053,2025-09-20,P00047,Basmati Rice 047,Grocery,103
SALE0017054,2025-09-21,P00047,Basmati Rice 047,Grocery,95
SALE0017055,2025-09-22,P00047,Basmati Rice 047,Grocery,99
SALE0017056,2025-09-23,P00047,Basmati Rice 047,Grocery,92
SALE0017057,2025-09-24,P00047,Basmati Rice 047,Grocery,62
SALE0017058,2025-09-25,P00047,Basmati Rice 047,Grocery,41
SALE0017059,2025-09-26,P00047,Basmati Rice 047,Grocery,113
SALE0017060,2025-09-27,P00047,Basmati Rice 047,Grocery,45
SALE0017061,2025-09-28,P00047,Basmati Rice 047,Grocery,48
SALE0017062,2025-09-29,P00047,Basmati Rice 047,Grocery,75
SALE0017063,2025-09-30,P00047,Basmati Rice 047,Grocery,76
SALE0017064,2025-10-01,P00047,Basmati Rice 047,Grocery,101
SALE0017065,2025-10-02,P00047,Basmati Rice 047,Grocery,65
SALE0017066,2025-10-03,P00047,Basmati Rice 047,Grocery,74
SALE0017067,2025-10-04,P00047,Basmati Rice 047,Grocery,43
SALE0017068,2025-10-05,P00047,Basmati Rice 047,Grocery,74
SALE0017069,2025-10-06,P00047,Basmati Rice 047,Grocery,64
SALE0017070,2025-10-07,P00047,Basmati Rice 047,Grocery,70
SALE0017071,2025-10-08,P00047,Basmati Rice 047,Grocery,97
SALE0017072,2025-10-09,P00047,Basmati Rice 047,Grocery,40
SALE0017073,2025-10-10,P00047,Basmati Rice 047,Grocery,45
SALE0017074,2025-10-11,P00047,Basmati Rice 047,Grocery,112
SALE0017075,2025-10-12,P00047,Basmati Rice 047,Grocery,95
SALE0017076,2025-10-13,P00047,Basmati Rice 047,Grocery,111
SALE0017077,2025-10-14,P00047,Basmati Rice 047,Grocery,102
SALE0017078,2025-10-15,P00047,Basmati Rice 047,Grocery,69
SALE0017079,2025-10-16,P00047,Basmati Rice 047,Grocery,46
SALE0017080,2025-10-17,P00047,Basmati Rice 047,Grocery,76
SALE0017081,2025-10-18,P00047,Basmati Rice 047,Grocery,86
SALE0017082,2025-10-19,P00047,Basmati Rice 047,Grocery,51
SALE0017083,2025-10-20,P00047,Basmati Rice 047,Grocery,116
SALE0017084,2025-10-21,P00047,Basmati Rice 047,Grocery,87
SALE0017085,2025-10-22,P00047,Basmati Rice 047,Grocery,98
SALE0017086,2025-10-23,P00047,Basmati Rice 047,Grocery,100
SALE0017087,2025-10-24,P00047,Basmati Rice 047,Grocery,109
SALE0017088,2025-10-25,P00047,Basmati Rice 047,Grocery,60
SALE0017089,2025-10-26,P00047,Basmati Rice 047,Grocery,87
SALE0017090,2025-10-27,P00047,Basmati Rice 047,Grocery,87
